1631013704374930;-30.79608
1631013704390560;-37.30038
1631013704406180;-43.72504
1631013704421810;-54.42993
1631013704437430;-71.54602
1631013704453060;-94.07913
1631013704468690;-118.5402
1631013704484310;-140.5344
1631013704499940;-156.5022
1631013704515560;-164.7612
1631013704531190;-165.636
1631013704546810;-160.8772
1631013704562440;-152.693
1631013704578070;-142.8486
1631013704593690;-132.314
1631013704609320;-121.4031
1631013704624940;-110.2762
1631013704640570;-99.49316
1631013704656190;-90.1521
1631013704671820;-83.57916
1631013704687450;-80.79333
1631013704703070;-81.90057
1631013704718700;-85.92554
1631013704734320;-90.97577
1631013704749950;-94.69781
1631013704765570;-94.86798
1631013704781200;-89.93451
1631013704796830;-79.38965
1631013704812450;-63.90265
1631013704828080;-45.33203
1631013704843700;-26.33826
1631013704859330;-9.793701
1631013704874950;1.962952
1631013704890580;7.852661
1631013704906210;8.378601
1631013704921830;5.363708
1631013704937460;1.136292
1631013704953080;-2.384583
1631013704968710;-4.295471
1631013704984330;-4.6203
1631013704999960;-3.799438
1631013705015590;-2.172119
1631013705031210;0.1590576
1631013705046840;3.027771
1631013705062460;5.771362
1631013705078090;7.132751
1631013705093710;5.812805
1631013705109340;1.331421
1631013705124970;-5.286865
1631013705140590;-11.68176
1631013705156220;-15.05072
1631013705171840;-13.33142
1631013705187470;-6.033447
1631013705203090;5.714966
1631013705218720;19.59937
1631013705234350;32.92761
1631013705249970;43.25208
1631013705265600;48.77954
1631013705281220;48.75269
1631013705296850;43.67566
1631013705312470;35.27209
1631013705328100;25.8537
1631013705343730;17.49609
1631013705359350;11.28564
1631013705374980;7.232605
1631013705390600;4.76178
1631013705406230;3.366028
1631013705421850;2.74823
1631013705437480;2.34613
1631013705453110;0.6361694
1631013705468730;-5.065796
1631013705484360;-17.72693
1631013705499980;-39.04865
1631013705515610;-68.19171
1631013705531230;-101.6304
1631013705546860;-134.3356
1631013705562490;-161.636
1631013705578110;-180.7625
1631013705593740;-191.2822
1631013705609360;-194.4323
1631013705624990;-191.9535
1631013705640610;-185.2249
1631013705656240;-175.0407
1631013705671870;-161.8611
1631013705687490;-146.1687
1631013705703120;-128.5622
1631013705718740;-109.808
1631013705734370;-90.67639
1631013705750000;-71.90704
1631013705765620;-54.23993
1631013705781250;-38.40485
1631013705796870;-25.08185
1631013705812500;-14.8064
1631013705828120;-7.948059
1631013705843750;-4.641235
1631013705859380;-4.806763
1631013705875000;-8.129822
1631013705890630;-13.90558
1631013705906250;-21.03967
1631013705921880;-28.1015
1631013705937500;-33.58478
1631013705953130;-36.30817
1631013705968760;-35.83582
1631013705984380;-32.64844
1631013706000010;-28.00488
1631013706015630;-23.55585
1631013706031260;-20.75958
1631013706046880;-20.45007
1631013706062510;-22.62329
1631013706078140;-26.57721
1631013706093760;-31.2627
1631013706109390;-35.78876
1631013706125010;-39.75616
1631013706140640;-43.48767
1631013706156260;-47.95856
1631013706171890;-54.49731
1631013706187520;-64.34552
1631013706203140;-78.1131
1631013706218770;-95.31787
1631013706234390;-114.1913
1631013706250020;-131.9068
1631013706265640;-145.2934
1631013706281270;-151.7055
1631013706296900;-149.8273
1631013706312520;-139.9992
1631013706328150;-123.9825
1631013706343770;-104.2679
1631013706359400;-83.21964
1631013706375020;-62.4566
1631013706390650;-42.72159
1631013706406280;-24.1442
1631013706421900;-6.693451
1631013706437530;9.509491
1631013706453150;24.20729
1631013706468780;37.31042
1631013706484400;49.18491
1631013706500030;60.71234
1631013706515660;73.01955
1631013706531280;86.95377
1631013706546910;102.6254
1631013706562530;119.25
1631013706578160;135.4366
1631013706593780;149.7378
1631013706609410;161.2119
1631013706625040;169.6879
1631013706640660;175.6032
1631013706656290;179.522
1631013706671910;181.6459
1631013706687540;181.6127
1631013706703160;178.6581
1631013706718790;172.0974
1631013706734420;161.7498
1631013706750040;148.1832
1631013706765670;132.5078
1631013706781290;115.8747
1631013706796920;98.91267
1631013706812540;81.37846
1631013706828170;62.30669
1631013706843800;40.4136
1631013706859420;14.71239
1631013706875050;-15.09888
1631013706890670;-48.59412
1631013706906300;-84.70515
1631013706921920;-121.8403
1631013706937550;-157.8692
1631013706953180;-190.1527
1631013706968800;-215.8501
1631013706984430;-232.5986
